"review_id","star_rating","review_text","afinn_score","Sentiment"
178426,2,"I had several people try this salt on some fries I made the reviews were mixed, but overall it was way too pungent of a flavor. It could proabaly be cut with 2/3 table salt.",-1,"Negative"
560026,1,"Coffee is extremely weak and VERY disappointing.  I should have tried it before I spent all that money buying 48 K cups.",-4,"Negative"
113388,4,"I was feeding my poodles wellness but the price has gone stupidly high. I seen this AvoDerm at the store while we were in Montana and read it and seemed okay. My dogs love it!! My tiny toy is a very picky eater but he will eat this every time i put in out. I looked it up on dog food analysis and it was rated a 4, not a bad food...",-2,"Negative"
549982,1,"Trying to find an alternative to the excellent, but hard to find and expensive, Cafe Escapes Chai Latte. This is horrendous. Too weak. Terrible flavor.",-7,"Negative"
26560,1,"After doing a lot of research on single grain oatmeal cereal, it's clear HappyBellies has the best ingredients (DHA from algea as opposed to fish oil and a better blend of probiotics as opposed to just one type). However, there definitely is some sort of production problem with the cans of oatmeal with a July 2012 expiration date.<br /><br />First, there is a distinct smell with this oatmeal. This oatmeal has a strong stale smell and looks grey in color. All other oatmeals have almost no smell at all and have a consistent light-khaki color.<br /><br />Second, the HappyBellies oatmeal does not thicken formula as other oatmeals do. Our son has acid reflux and we were told to add one tablespoon of oatmeal per ounce of formula. When I use Gerber oatmeal with DHA and probiotics, this makes the formula very thick - sludgelike. With the HappyBellies, no matter how much I add it doesn't thicken the formula at all. It remains watery and not suitable for a baby who spits up excessively.<br /><br />Third, I think our son has an allergic reaction to this oatmeal. He has no issue using the non-organic Gerber oatmeal with DHA and probiotics, but with the HappyBellies he has thrown up the formula/oatmeal immediately after eating it as if his stomach was upset. He also seemed to break out in a rash after putting him on HappyBellies after a couple of days.<br /><br />I agree with the other reviews that there definitely seems to be something wrong with this batch of oatmeal. I suspect that moisture somehow go into the oatmeal before it was sealed and as a result it rotted in the can, thus causing a bad smell, a grey color, and unable to absorb the moisture from the formula to thicken the solution. The grey color has even made me wonder if it's mold that has grown on the oatmeal.<br /><br />It's very clear to me that HappyBellies should issue a voluntary recall of this product!",-8,"Negative"
557519,2,"This Meal is terrible. The meat products, the crackers, the nuts, all of them were nasty. The least nasty was the mixed nuts. They had a weird, palatable flavor. The rest was not at all digestible.",-17,"Negative"
324959,1,"If you are ordering you probably already  know what this is. I thought maybe because it had a lot of nuts it would be a healthier type of candy bar, but its not. aside from being pure sugary caramel, the nuts are salty. i dunno who would combine salted nuts with pure sugar like this, but it doesnt taste that great and makes me feel ill after eating it because its just not healthy ingredients. I read that they used to have a high protein version of this called payday pro, but i cant find that. dont think this is any healthier than your average candy bar like I did.",-2,"Negative"
553691,5,"geleto classico.  Arrives frozen hard.  Packed in dry ice.  Won't let myself reorder as I would probably sit right down and eat it all.",-1,"Negative"
194835,5,"My wife drinks a LOT of tea. We've been using up at least one Twinings Loose Leaf tea tin every week for the last several years. So, I took a chance and ordered this loose leaf Earl Grey. The price was about 1/4 of the Twinings.<br /><br />The aroma right out of the bag was absolutely incredible! And, my wife prefers this tea to the Twinings she has been using for years.<br /><br />Now, they just need to offer a Lady Grey version and our lives will be almost perfect!",-3,"Negative"
365890,1,"Mushy and terrible. Product was not at all what was expected.  The packaging was a lot smaller also. Will not buy again,",-3,"Negative"
137730,1,"Back about 30 years ago, Slim Jim made some DAMN fine beef sticks. They were probably the best that I can recall ever having since.<br /><br />Todays greasy orange Slim Jim is TOTAL GARBAGE, in comparison to what it used to be a few decades ago. I don't know when their recipe changed, but I think it was around 25 years ago.<br /><br />Those of you that think Slim Jims are good now would be shocked and disgusted if you were able to try the old recipe Slim Jim beef sticks. (which sadly are no longer made)",-4,"Negative"
460501,4,"This is our favorite jerk sauce and it was sent correctly and speedily by the merchyant so all is well.",-1,"Negative"
415204,5,"It is handy to have mushrooms on hand anytime.  The product looks exactly like the picture.  No problem with spoilage.",-1,"Negative"
372584,2,"I bought this item, and out of 35 different k-cups, one was crushed straight in half (which may have happened in transit), and only three were tea. Overall, I was rather disappointed.",-3,"Negative"
45455,5,"I have bought several kinds of gluten free bread mixes.  I have made GF bread from scratch.  Namaste is the bread my husband always tells me is the tastiest, although he has no idea which brand he is eating.  I add ground nuts and some almond flour to all bread mixes because he preferred whole wheat bread before the GF diet.  The nuts make the texture more like whole wheat.  I have used walnuts, pecans and almonds chopped in a small processor.",-4,"Negative"
141088,2,"I do not buy Ovaltine any more. I used to buy it for years, but when the recipe changed...no longer dissolving in milk and slightly different taste I stopped buying it. I really miss the old recipe. Why did it change? I wonder if the newer version is selling as well as the old recipe? Can the old Ovaltine recipe still be purchased?",-4,"Negative"
320617,5,"When I saw this, I thought it would be three small silver bags of coriander seeds, with each bag being big enough to fill my now empty glass Coriander Seeds bottle from Citarella. However, when it came, I was shocked - each bag is about as big as a bag of chips - it is an INSANE amount of coriander. My husband couldn't stop laughing when I showed him. The product is good, I've used the seeds in several recipes already, but I had to give away 2 of  the bags to relatives because honestly no one person could ever use that much.",-1,"Negative"
194357,5,"a lot of them and veeeery tasty! My friends and people at school were willing to pay me for them :)",-1,"Negative"
232253,1,"To each his own, but IMHO, these are possibly the worst pretzels I've ever had. They don't have much flavor, and they are too soft and crumbly--almost the consistency of a crusty Lorna Doone cookie. Not much salt at all. I'd go for the sourdough variety instead.",-3,"Negative"
10342,1,"I heated these up in the microwave, and they do not microwave evenly. some will be burnt and hard as a rock when others will be just right. since you dont get very many in one bag, and since about 1/3 dont cook right, you barely get any pork rinds and throw the rest away. Maybe I am not cooking them right, but i followed the directions...",-1,"Negative"
233149,1,"I have two small dogs, two cans of the food had bean stems in them, tough and large, which could have caused intestinal problems. I contacted the company direct and got zero satisfaction. There are so many premium dog foods out there, Wellness, Pinnacle, By Nature, Fromms...won't waste my money on this company's low quality food. They should have at least sent me a coupon for other food, I might have chanced it and hoped it was a one time problem...",-5,"Negative"
247785,1,"I have eaten this cereal for years. No problems. The last batch I purchased however was filled with worms. Subsequently, I will not buy this product again...",-3,"Negative"
550814,1,"I don't understand how anyone has anything good to say about this product .The smell is so very horrible!! and it doesn't come out!! Its not just a scent its a chemical like stench. It made me feel dizzy and sick and will not wash out. I have had a horrible headache all day and have really bad nausea.I haven never smelled anything so bad!!<br /><br />Also, my hair didn't feel any softer, instead it felt less soft after washing it out. It feels crispy and dry. It also felt moist when the oil was still in. I didn't understand how this could be. Horrible experience",-13,"Negative"
105760,4,"Years ago I found that my yen for a Starbucks latte or cappucino could be handled at home by having an instant brew combining Tasters Choice decaf and General Foods decaf flavored coffees and skim milk. Never without it. Had to order the decaf version from Amazon as my local grocery stopped carrying it.",-1,"Negative"
400497,1,"DO NOT BUY ANYTHING FROM THIS COMPANY. Much to my surprise i received only one bone and not the case of 24pc that was advertised.  when i called the company the gave me the run around for 3 days before i threatened to file a claim. within 5 min a manager called me back and said it was falsely marked and she would refund my money. when i told her i do not want my money back i want the correct items i had ordered. she said she was not willing to take the loss. This company does NOT hold to its word or advertising.... they tried about 10 different excuses to appease me. i will be reporting them to the BBB.",-1,"Negative"
324194,5,"After several attempts at making a small batch of wine, which ended with stuck fermentations, I elected to try this strain for fermenting a small batch (35 lbs of clusters) of Cabernet Savignon.  Damn this yeast went straight to zero residual sugar. As a result it's my new favorite home-made wine yeast.<br /><br />My home-made Cab here in Boise is labeled Chateau Bonnier de La Chapelle after a hero of the French resistance.",-1,"Negative"
8242,5,"I used this Vidalia onion sauce as a BBQ kebob marinade. Try it by mixing it with 2 cubed pork necks, 2 medium onions (half rings) and 4-6oz of this onion sauce. Mix everything (pork neck cubes, onions and onion sauce) in the mixing bowl and leave it in covered in the fridge for 12 hours.",-1,"Negative"
392692,1,"Trader Joe's stores sell these cartons of soy milk for $1.99 each. If you bought eight of them, the total would be $15.91. YOU do the math! I am SHOCKED at Trader Joe's and saddened that any customer paid this price.",-4,"Negative"
499454,4,"I was a little hesitant to buy these, given the problems with shipping that others have noted. Ours arrived, 12 boxes in a box that fit them well, with none broken in the first package we opened, at least. The flavor is a little different from the ones with unhealthy ingredients, but I expected that. They're still tasty, and my twins love them!",-3,"Negative"
283023,1,"We have a raccoon and squirrel problem.  This stuff hasn't phased the raccoons or squirrels.  The raccoons walk through it every night and the squirrels were actually eating the stuff.  What a waste of money!",-3,"Negative"
255079,1,"This is honestly the worst green tea (or rather *any* tea) I've ever had. I can easily liken the taste to something like an ashtray. It was horrendous. Don't waste your money.",-5,"Negative"
16124,5,"This hits the 'spot' especially when you are alone and now in a 6 pack no less.",-3,"Negative"
552907,1,"Something is strange with either the pricing or quantity of this item. Two 8 oz packages of this item are about three dollars and fifty cents at any supermarket. Not sure why Amazon thinks you will pay almost eight dollars per canister for this item. Even with the subscribe and save option it's still being sold for almost twice what you'd pay in a regular supermarket. Compare prices & know what you're buying!",-1,"Negative"
547197,1,"I read favorable reviews on this coffee so I ordered it. My wife took one taste and said she wood not drink it. The package says it contains ""coffee beans and artificial and other flavors"". I thought it smelled like pecans, but I found no characteristic flavor other than supermarket coffee.<br /><br />I am not returning this because I drink my mistakes.<br /><br />Derryl Millican",-1,"Negative"
347217,5,"best taste of energy drink in the market,the juice inside smell so delicious the only bad thing it`s hard to find it in the market but it`s available at any gas station almost .",-1,"Negative"
219099,1,"I purchased a case awhile back and just discovered there is a recall due to dogs getting sick and even dying from this contaminated food. Now I cannot get a refund from Amazon.",-2,"Negative"
279262,1,"I ordered a case of these chips. When I received the order and opened the box, there were chips inside the box and opened bags. Upon further inspection I realized that none of the 24 bags were completely sealed. You could shake a 'sealed' bag and chips would fall through the bottom of the bag. My question is; how bad does your company's quality control have to be for something like this to ship?",-1,"Negative"
20852,5,"""Rich Tea"" are the quintessential English tea-time biscuit, to be served mid-afternoon with a fine cup of <a href=""http://www.amazon.com/gp/product/B000F3WS7K"">English Tea</a> (taken with milk, not lemon). And McVitie make the finest ""Rich Tea"", having exactly the correct texture and firmness and delicate flavour which these biscuits should have. ""Rich Tea"" are also the ultimate dunking biscuits, for which purposes they must, of course, be entirely whole and not cracked even in the slightest, otherwise they will instantly fall in half and disappear to the bottom of the cup. Even whole, these biscuits present the maximum challenge to the dunker -- leave the biscuit in the tea just a fraction of a second too long and, again, you'll wonder where your biscuit went (and why you have blotting paper at the bottom of your cup).  [American readers please note that dunking is, of course, entirely frowned upon in English high society, as an activity undertaken only by the peasant classes. It is thus to be indulged in only when entirely alone and in the privacy of one's own home, when there is no danger of being observed by the servants.]<br /><br />Should your biscuits arrive broken, as may, unfortunately, be all too likely (as these are a fragile biscuit and McVitie's packaging consists of no more than a paper wrapper) do not despair; all is not lost. Simply tip a quantity of the broken biscuits into a bowl and pour hot milk over them. The result may look like soggy blotting paper, but the eating experience is exquisite!",-6,"Negative"
384514,5,"This tea is really premium product. I bought 3 packs last year and should have gotten it again rather then trying ""Bentley's Royal Premium Black Flavored Earl Grey Tea, 50-Count Tin"" which turned out to be a total disappointment comparing to ""Ahmad Tea Edwardian Caddies, Earl Grey, 50-Count Tin""",-4,"Negative"
444483,1,"If this is Basmati rice then one should define again the meaning of Basmati rice...Royal and Zafrani are new Basmati brands and that are cheaper but bad quality Basmati rice...<br />This rice has no smell and cooks sticky.. u need to put lot of oil to make it non sticky..I will recommend that its better to pay few dollars more and eat real basmati that is sold by Tilda and other premium basmati rice retailers...",-1,"Negative"
181517,5,"I fill a 4 cup measuring cup full of ice then brew on the largest setting. I add more ice to my 12 oz. cup and its perfect iced tea! I'm confused my the bad reviews. It doesn't taste fake at all, but rather delicious! I love it! I prefer it over Lipton!",-2,"Negative"
349901,1,"Why does the price say $7.99 and then you click to buy voila the price changes to $39!  This is just stupid.",-2,"Negative"
144500,1,"I received the package on time. However, I am sorry to say none of the seeds grew. Perhaps i have a black thumb? I am rather disappointed.",-3,"Negative"
69527,1,"Unfortunately these chocolate chip cookies were a huge disappointment. The dough does not hold together very well and the taste is overwhelmingly ""ricey"". We won't be buying this mix again.",-1,"Negative"
566806,5,"I am from Buffalo, NY, I make my own sauces because I have yet found one worthy of my level of heat. I can say that this is some insane stuff. I put sauce on everything that is not sweet (snack cakes, cake, cereal and things like such)but on eggs, toast and everything else I do. I make home made mayo and other things that I put sauce into, just so that you get the idea of the pepperhead that I am.<br /><br />I just got done devouring home made wings that I fried, and coated myself. I separated my wifes wings, for she is 8 months pregnant with our daughter, and I commenced to take a challenge set by one of my co-workers. I drenched my 10 wings in Daves Naga Jolokia blended hot sauce, not off of his Insanity line. Totally separate, and full of it's own unique flavor, I took the challenge!<br /><br />9 wings later, I saw a glass of milk that my pregnant wife was drinking so she would not get heartburn, I devoured the glass, and followed it up with a beer. I was fine after 5 to 10 minutes, and I won't say that I was in pain, just that I give respect to a sauce blended for only one drop. But I will say that 10 is not far away.<br /><br />Definitely not today though!",-1,"Negative"
288077,5,"This product leaves hair smelling clean and scalp feeling fresh. Does not dry out or damage as bad as other anti-dandruff products.",-3,"Negative"
375856,5,"This will make a steamed pudding casing,<br />also tiny dumplings to add to the bachelors no soak peas (available on Amazon.)",-1,"Negative"
95171,5,"The price on Amazon for these ready to use cans (16 8-ounce cans) fluctuates from 25 to 29 cents per ounce, which is a little more than double what you would pay for the most economical container of powder Enfamil formula (approximately 11 to 13 cents per reconstituted ounce).  Sometimes the convenience is worth the extra money.  Every other evening I mix about 40 ounces of formula at a time for our infant son, but these cans come in handy if I forget to do it or if we are on the road.  These cans are now an essential part of my diaper bag, because when you need formula immediately, waiting for someone to bring you a cup of water can be a challenge!",-1,"Negative"
557298,4,"I started feeding this to my 5 month old Yorkie; he has no problems transitioning to the food. We feed him two meals a day of this, with treat supplements and the occasional wet food (1/week or so).<br /><br />He doesn't seem to notice the difference between the 'Life Bits' and the regular food. (He doesn't avoid them or anything, as I've heard of other dogs doing this).",-4,"Negative"
557119,5,"I have purchased several different flavors of the Amoretti syrup and they are always of the highest quality. I used them to make my own latte's at home with a Tassimo machine and could not be happier with the end result. Plus being an Amazon Prime member my order is always here in two days at no charge.",-1,"Negative"
265775,1,"I really like all the other Green Sprouts products, but these are a no-go. Both the spoon and fork were broken easily by my 9 month-old baby. The spoon he easily snapped in half and the fork was shattered by him pounding it on the high chair tray. Luckily I was right there because the utensils broken and shattered into small pieces that were very sharp. I think they could be very dangerous if he swallowed a shard or put the broken end in his mouth. I would not recommend these at all. Instead try the Green Sprouts silicone toddler spoon. It is soft and flexible and has not yet broken for me.",-2,"Negative"
191718,1,"I tried the community coffee beans and found them very acidic and was so bad that it gave me indigestion and I almost NEVER get indigestion! Layed off the coffee for awhile maybe 2 weeks and tried again and bam, indigestion again, did this one more time used another brand for a couple of weeks and then tried this coffee again and indigestion returned. The taste was just ok in my book as well. I will not order this brand again because of the indigestion issue.",-3,"Negative"
110607,5,"If you have to drink instant - this is it.  I buy these through amazon and at my local grocer and take with me when I travel, as I hate the cofee in the hotel rooms.  Just use the hotel room coffee maker to make the hot water.  Hope these come back in stick soon.",-1,"Negative"
521078,5,"I had food ordered through the mail before and I never had such a delicious meal in my life.  I will order from you again with no doubts.  I was a little afraid in the begining but Im so happy that I went throught with the order.  If you want an romantic dinner for two this is the way to go.  follow the instructions to the tee and you will not be sorry.",-1,"Negative"
21853,5,"I bought the small Tug-a-Jug for my 7-month-old Shih Poo puppy, Max, an aggressive chewer who is easily bored and demands play attention constantly.  This toy keeps Max well-occupied for long periods on end.  I started out by really filling the bottle and using smaller treats that would more easily dispense, and once he got the hang of it, used larger treats for increased challenge.  While the tassel on the end of tug rope has been worse for the wear, the rope has withstood Max's chewing well.  Max has been able to figure out various ways of getting to the treats--rolling the bottle around, up-ending it, then knocking it over and tugging on the rope to dispense the treats...As the label says, Max is able to smell, see and hear the treats, and this keeps him interested for hours of play.  I've learned however, that I really have to screw the bottom on extra tightly, as on one occasion he somehow managed to loosen it by repeatedly rolling the bottle, and was able to get to all the treats at once! Suffice to say, he did not have much of an appetite for his evening meal after that!! At the same time I purchased this, I also purchased two Kongs; however, Max prefers the Tug-a-Jug hands down, and generally ignores his other toys--even his previously favourite tug rope--in favour of playing with the Tug-a-Jug All in all, Max rates this toy with 5-stars and thinks his mommy made a wise buy!",-7,"Negative"
102374,1,"The package was delivered overnight as promised, but the contents did not match the picture. Out of 12 berries, I got 2 with white chocolate and 10 dark. The picture implied 4 white. Also, packaging was not done well; the strawberries were not kept cold enough which resulted in sweating and juices flowing all over the packaging. To top it all off, my wife found a DEAD BUG on one of the berries!!! What a disappointment!!! There are few things that are worse than giving a loved one a gift that turns out to be a complete dud. This, unfortunately, was no doubt one of those times! I have submitted a request for refund; let's see how the seller decide to handle this.<br /><br />Needless to say, I will definitely NOT order these again.",-4,"Negative"
156007,5,"The review before mine is absolutely undeserving.<br /><br />They are orange tic tacs. They are white, but they taste of orange.<br /><br />The picture should be updated, as the containers are orange now, but does it really MATTER that the tic tacs are not dyed orange?",-1,"Negative"
552811,1,"It tasted like ground dirt, except ground dirt does not require a person to add water and spices to it. I would rather eat ground dirt.",-4,"Negative"
371387,1,"I didn't care for these. It tastes like old salty ham and that horrible clove oil used for tooth aches. It's disgusting. I couldnt even eat it past half way. I actually had to get up and brush my teeth.",-2,"Negative"
223301,2,"When brewing these Kahlua K-cups it seriously smells like burning rubber.  Once you have your coffee brewed and away from the burning rubber smell it is okay tasting.  I won't buy these again because of that smell that comes out when brewing, it is really horrible and messes with your kitchen for a while.",-1,"Negative"
333057,5,"I was recommended to try green tea extract to lose weight.  my first month I lost 10-15lbs.  I will continue taking these to see how well they work in the long term.",-1,"Negative"
260605,1,"I was looking for an alternative for my peanut/walnut allergic son.  Unfortunately these will not work for him.  Processed in a plant where the process peanuts and tree nuts! They are lightly salted and a nice snack.",-2,"Negative"
2673,1,"The first ingredient in this mix, before the tea is even listed is maltodextrin.  If you suffer from a corn allergy, please do not forget to read the label & unwittingly drink this.  I have no idea why there is more maltodextrin in this product than the main product, the tea itself.  I realize this is not a review, let alone a ""helpful review"", as I did not describe the taste of the product or even review the product. I couldn't review this product, if I wanted too.  I want people with a corn allergy to be advised of the ingredients in the tea.  I didn't know how else to inform folks about the ingredients except for on the page with reviews.  I could not give the product more stars, as it contains more maltodextrin, than tea itself.",-2,"Negative"
152103,5,"The turmeric arrived much faster than expected, and the quality was far superior than expected.<br /><br />I have used turmeric in my cooking for many years, both for Indian-inspired dishes and also for the coloring effects it adds to certain dishes or components of dishes.<br /><br />A few month ago, my mother got me into taking turmeric for the health benefits.  She was having extreme respiratory issues and problems with severe arthritis.  She had several traditional medical treatments and nothing seemed to be working.  After she did a bunch of research, she found a bunch of information regarding the health benefits of turmeric.  After taking turmeric twice a day for about 8 weeks, she was able to be taken off of oxygen and she no longer has problems with her arthritis.  She is no longer taking any other medications and has no further problems as long as she continues to take her turmeric every day.<br /><br />If you are planning on taking turmeric for the health benefits, I highly recommend you do some research first.  The basics are that you need to take about 1 tsp of turmeric mixed into a liquid that contains a fat (such as whole milk) along with about 1/4 tsp of ground black pepper (the black pepper helps with absorption and the nutrients in the turmeric need the fat because they are fat-soluble and not water-soluble).  Do the research before you begin and don't just take my word for it... there are a lot of very respectable medical institutions currently conducting research on turmeric for treating such things as arthritis, acne, joint pain, pain management, respiratory problems, and even cancer, so you should have no problems finding more information online.<br /><br />I usually just take powdered turmeric in a not-too-revolting mixture recipe that I got from my mother: I mix 1 1/2 tsp of powdered turmeric in a 12oz glass of V8 along with 1 tsp of olive oil, 1/4 tsp of fresh ground pepper, 1 Tbs of raw unfiltered apple cider vinegar, 1/2 tsp of cayenne pepper, and 1/4 tsp of granulated garlic.  (all that's missing is the vodka)<br /><br />The bottom line is that this turmeric powder is not only great quality, but it is also very inexpensive and in a much larger volume than you might expect.  Shipping was also very fast and I will be buying from this seller again in the future.",-4,"Negative"
104802,1,"Who would have thought you need to read the fine (and parenthetical) print for a K-cup product that you naturally assume would contain GROUND COFFEE? My somewhat paraphrased recommendation is DON'T FRACKIN' BOTHER. The resulting brew, if you can call it that, is closely akin to something you would scrape from the bottom of a 100-thousand-mile Chevy oil pan. GROSS!",-2,"Negative"
371062,4,"We use this as a back-up for raw feeding, and our pup absolutely loves it. Although THK isn't technically raw, it doesn't cause much digestive upset when we use it between regular raw meals. The one gripe I have about this food is the poo factor; this stuff produces a HUGE amount of stool in comparison with real raw. When our Darwin's shipment was delayed last month, I had to use THK exclusively for a week. I was shocked when I cleaned up the yard that Saturday--the amount of poo had nearly tripled! Hence, we use this food only occasionally.",-4,"Negative"
22472,1,"bitter after taste, flavor was very weak, not worth the money I paid at all.",-2,"Negative"
379945,2,"Very disappointed. This squash has a weird taste. It's kinda bitter and tinny. I didn't like it. It's nothing like fresh.",-1,"Negative"
115496,2,"I've been ordering a lot of these. Many of these go directly to my daughter's house. This is to let people know that most of the cans in these packages are DENTED. In the beginning I had thought it was an occasional can or two but I see in the last shipment that all of the cans were dented. It was just a matter of degree. However, when I purchased these at the retail store, none were dented. I think this is a good enough reason for me to think twice about buying these via Amazon in the future. I don't believe the price difference is all that much. I would hate for my cats to get botulism from the poor quality of the cans.",-1,"Negative"
235410,5,"I have to admit that these are a little spendy but I couldn't resist.  I miss the original flavors SO MUCH especially the yellow banana hearts!!  I can't believe how terrible the new ones taste....why change something that was already so good??  I also miss the original boxes the candy hearts came in.....the red, white, and pink boxes.  These conversation hearts are the originals and taste fresh and delicious!!",-4,"Negative"
42061,5,"I originally bought this cheese on Amazon for about $20 for a 12 pack.It currently goes for about $3.25 a can in my local grocery as of June 2011.If you can get it for a competetive price,go for it!At the moment for some strange reason,it is sellng for about double on Amazon for 12 packs over what a single costs at my local supermarket.I will be sure to buy it at Amazon again when the case price becomes reasonable!",-1,"Negative"
86857,1,"I'm afraid I must agree with most other on this.  This creamer is just awful.  It's like they pureed cardboard and added sugar.  I don't think the people that made it have ever had a white mocha before.",-2,"Negative"
266606,1,"DO NOT BUY THIS CRAPOLA, MADE IN CHINA, THAT DOES NOT WORK, EXCEPT WHEN ONE REALLY ""SHOOTS"" WITH VIGOROUS SQUEEZING.  AND, THEN IT MITE ONLY SHOOT A FEW FEET!!  Such a DISAPPOINTMENT.  I HAD TO GIVE ONE (1) STAR TO GET THIS POSTED....ANOTHER DISAPPOINTMENT!<br /><br />I WILL SAY THIS, WHEN I COMPLAINED MY MONEY WAS REFUNDED IMMEDIATELY AND WAS TOLD TO KEEP THE POTATO GUNS......  TO THE TRASH THEY WENT!!  STINKING CHINESE CRAP!!",-10,"Negative"
33660,1,"Customer beware of VitaPlus, Canyon Creek, & waggin Train products, because of many reports in U.S., Canada, & Australia, that dogs are getting sick from these products made in China.  This is especially so in smaller breeds.  Do your research on these products and then make informed decision on whether you really want to fed your pet these foods.  I threw out all these products, and now I buy only made in the USA.  You have to really look at packaging, as Canyon Creek says No. Carolina on back right side and then on left back side it says made in China.",-2,"Negative"
468752,1,"I was not happy with at all with these clams.<br />When I received them all the ice was melted and the clams felt warm to the touch. I put them in the refrigerator right away.<br />We were having friends over the next night to cook them.<br />When I went to open the bags and cooked them the smell was hard to miss. It smelled like they were spoiled.<br />I ended up throwing them out fearing that they would make us all sick.<br /> I will never order from this seller again.",-1,"Negative"
495736,1,"this stuff is disgusting. Im ex military which means i lived off mre's for months at a time and this crap doesn't even compare to that grade of that food. I would honestly slap any parent in the face who made their kid eat this junk. honey cant even mask the nasty taste of this garbage. PB has been round since my grandfathers grandfathers, there is a reason why the taste has never changed. Maybe people should get off their fat asses to exercise instead of changing a great thing. And no a black man did not create PB. the Mayans did 1200 years ago u f'ing fool!",-9,"Negative"
283214,5,"I had been searching for yeast in bulk and came across this brand.  I decided to try and was not disappointed.  I use it for bread and pizza dough.",-2,"Negative"
248357,1,"There are too many grainy impurities.  Avoid this product if you were planning on grinding your own flax seeds for drinking in shakes.",-1,"Negative"
482628,5,"I have been drinking Cafe Altura Coffee for about 8 years -- and highly recommend it. Other coffees often taste harsh and bitter and result in uncomfortable heartburn. I get none of that with delicious, organic Cafe Altura.",-4,"Negative"
225,2,"Herbal additives in this blend destroy real tea taste. It is only for people who like herbal taste. I don't.",-1,"Negative"
305573,2,"I seeped one bag in about two an a half cups of water and drank throughout the day.  Although I feel as though it kind of detox-ed me, I had the most horrible headache.  I thought maybe it was something else but I stopped drinking it anyway until the headache went away.  Once I resumed drinking, the headaches came back.  I have since stopped drinking the tea and now I am back to normal.  IDK if I had a bad batch or maybe it just doesn't work well with my body but now I have 39 tea bags that I can't use, lol.",-3,"Negative"
511678,1,"Even when heating these they taste horrible. Mine arrived already dried out. When removing them from the package they were cracked and crumbly. My sons who are Celiacs almost cried. They miss hamburger buns so badly and I thought with the reviews I saw that these were the answer for them.<br /><br />Both are six years old and both practically gagged on the texture and taste.. all around just plain bad. Even our dog wouldn't eat them and he eats just about everything.. he sniffed them and walked away.. That says it all right there.",-15,"Negative"
210115,2,"Ive used blue buffalo for last 3 years!. Amazon has change and prices and availability... I.e. they no longer sell 30lb. End tge price no is high!!<br />I just bought same product ( 15lb ) at petsupplies.com for a total price of $ 31.79<br />Thats more than $ 11 difference and it got here very fast!<br />...<br />Your Welcone! ;)",-2,"Negative"
171064,5,"My cat can't get enough of this stuff. I don't understand why there are so many bad reviews for this cat food. My cat is an outdoor cat and comes back for more Whiskas every single day!",-3,"Negative"
254622,1,"This says the olives are pitted...they are NOT PITTED.  And they have the most disgusting mixture of oil and spices and the olives are WAY overly salted. I love salt, but these were unedible.  I have sense drained all the juice off of them and I have refilled the keg with filtered water and  a little vinegar, in hope to leach some of the salt and yuk taste out of the olives. In the past,I have purchased Roland Kalamata's in the keg and really enjoyed them, but these are a big disapointment, expecially due to the cost. I this had been a little jar of olives, then I would have just thrown them away. But I really hate to waste the money, so I am trying to repair the damage done by Roland. I will let you know if my ""clean up"" of the olives helped. And the fact that they are not pitted will hinder my clean up.",-2,"Negative"
385714,1,"Before I became addicted to these, my teeth were in very good shape, with very few cavities.  I started eating one box of these a week, for about 16 months.  During that time, I experienced severe molar erosion (back bottom molars), of up to 1/8"" or so.  When the corners of the molars started to break off (they're crunchy, so you tend to notice), I knew I was in trouble.  Did some research and found that sours can be very bad for your teeth.  I had to have caps installed on four molars.  If you try these, I'd recommmend NOT gettng addicted to them, and limiting use.  I can't be positive that this is what caused the problem, but I quit using them after the dental problems, and the molar erosion has stopped.",-7,"Negative"
300098,2,"The pieces seem small, smaller when you chew them and they soften way too much. I should stick to mint without the bubblegum flavor. My teen likes the flavor enough to have eaten most the packs so I won't have to worry about it for long.",-1,"Negative"
237191,1,"Worst experience I've ever had with bread. I usually LOVE Bob's Red Mill products. I've used everything from the low carb baking mix to their almond flour. Fabulous! But the low-carb bread mix? Awful. I bought 2 mixes. I followed instructions carefully and ended up with a mass of strawlike fingers criss-crossing over a misshapen loaf the first time. And it tastes awful! Strangely gluely, spongy, and bits of straw or cardboard. You've got to be kidding! So I try again. This time I follow instructions carefully and put my bread machine on ""rapid rise"" instead of standard (like the bread mix product stated). This time it's slightly better--not as many odd fingers of straw stretching across the loaf. Still, misshapen and tastes horrible. I've re-read the instructions a thousand times. I've read my bread machine instruction booklet a thousand times. No reason that this bread should come out this way, but it does. By the way, I've tried other recipes that have vital wheat gluten and other ingredients in the Bob's Red Mill low-carb bread mix. Same outcome. Horrible tasting. Could not cut the loaf (the Bob's or the homemade) at all. Was able to twist off a misshapen lump from the loaf. Ugh! I'll stick with other Bob's Red Mill products, but this one? Never again!",-5,"Negative"
86258,1,"Bought this because it said durable and my dog uses other nylabones and I've had luck with them lasting me a short while. This wasn't the case she had the head and tail chewed off before I knew it. In less than an hour it was missing both ends. I'll have to go back to the wishbone because she takes longer to wear those down. Keep in mine my dog is a very strong chewer she can destroy things quickly so if your dog isn't a hard core chewer it might be ok for you but otherwise try something without small ends.<br /><br />EDIT- Just got worse had to call the vet due to bloody stool and this is the only thing I can think of that caused it",-7,"Negative"
